score,time,context_window_size,context_window_operation,similarity_measure,model_name
-0.059220110425086236,1.5991567920000307,1,sum,cosine,bert-large-uncased-whole-word-masking
-0.06982718697836865,1.5690974159997495,1,prod,cosine,bert-base-multilingual-cased
-0.07222596744006848,1.142664083999989,5,sum,cosine,TurkuNLP/bert-base-finnish-cased-v1
-0.07222601986795163,1.145430208000107,5,mean,cosine,TurkuNLP/bert-base-finnish-cased-v1
-0.07545239687477756,2.044902415999786,10,mean,cosine,bert-large-cased-whole-word-masking
-0.07545241566329142,2.0253909589991963,10,sum,cosine,bert-large-cased-whole-word-masking
-0.07760584290214845,1.550282917000004,5,prod,cosine,bert-base-multilingual-cased
-0.08377552590458848,2.203601042000628,5,mean,cosine,TurkuNLP/bert-large-finnish-cased-v1
-0.08377553069280386,2.244252750000669,5,sum,cosine,TurkuNLP/bert-large-finnish-cased-v1
-0.10323160559307265,0.8521733339998718,2,prod,cosine,bert-base-cased
-0.10817907558512552,2.210245500000383,5,prod,cosine,TurkuNLP/bert-large-finnish-cased-v1
-0.11020812726217377,1.1599181250003312,5,prod,cosine,TurkuNLP/bert-base-finnish-cased-v1
-0.13293528133059906,2.0181972920008775,5,mean,cosine,bert-large-cased-whole-word-masking
-0.13293533483451214,2.051118000000315,5,sum,cosine,bert-large-cased-whole-word-masking
-0.13670108636473532,1.1595613749996119,5,prod,cosine,TurkuNLP/bert-base-finnish-uncased-v1
-0.14326778919926086,0.8374662920000446,5,prod,cosine,bert-base-cased
-0.14326778919926086,1.9995456659999036,5,prod,cosine,bert-large-cased-whole-word-masking
-0.14671590059178063,1.4898536659998172,2,sum,cosine,bert-base-multilingual-uncased
-0.1467159399664848,1.4518924580002022,2,mean,cosine,bert-base-multilingual-uncased
-0.1587082729280771,1.4884359160000713,1,sum,cosine,bert-base-multilingual-uncased
-0.15870828816673832,1.4811675420000938,1,mean,cosine,bert-base-multilingual-uncased
-0.160311524596785,1.216052290999869,2,prod,cosine,EMBEDDIA/crosloengual-bert
-0.16471407290253026,1.6064687079997384,1,prod,cosine,bert-large-uncased-whole-word-masking
-0.1673209198001604,1.1788928340001803,2,sum,cosine,EMBEDDIA/crosloengual-bert
-0.16732100602706246,1.167049666999901,2,mean,cosine,EMBEDDIA/crosloengual-bert
-0.18436607036970054,2.745759707999696,0,none,cosine,bert-large-cased
-0.18768972491719715,1.0249277920001987,0,none,cosine,bert-base-cased
-0.1884961459653698,0.83561091699994,1,prod,cosine,bert-base-cased
-0.214735437949646,0.8805048749995876,2,prod,cosine,bert-base-uncased
-0.22171379718001338,2.2326478750001115,1,prod,cosine,TurkuNLP/bert-large-finnish-cased-v1
-0.2307998511127174,1.5705338329998995,5,prod,cosine,bert-large-cased
-0.24419789800442326,2.4560105419996034,0,none,cosine,bert-large-cased-whole-word-masking
-0.2479677394019204,1.466420124999786,5,prod,cosine,bert-base-multilingual-uncased
-0.2839632786957087,1.5701539169999705,1,prod,cosine,bert-large-cased
-0.28893389457421237,0.8496951249999256,2,sum,cosine,bert-base-cased
-0.2889339449841639,1.1986424589999842,2,mean,cosine,bert-base-cased
-0.29408997229503475,0.8719910419999906,5,prod,cosine,bert-base-uncased
-0.30089806155258825,2.0031231670000125,1,prod,cosine,bert-large-cased-whole-word-masking
-0.3118140930096567,1.5655668340000375,2,mean,cosine,bert-large-cased
-0.3118141102690588,1.5504532500003734,2,sum,cosine,bert-large-cased
-0.3169153908383866,1.6130682079997314,2,prod,cosine,bert-large-uncased
-0.32960255243690195,2.035209582999414,1,sum,cosine,bert-large-cased-whole-word-masking
-0.32960257422135264,2.003596791999371,1,mean,cosine,bert-large-cased-whole-word-masking
-0.3390586091888128,2.0582285409991528,2,prod,cosine,bert-large-cased-whole-word-masking
-0.34615615097283614,1.7080997499997466,2,mean,cosine,bert-large-uncased-whole-word-masking
-0.34615617082098016,1.6083521250002377,2,sum,cosine,bert-large-uncased-whole-word-masking
-0.3466095387682355,2.0176412500004517,2,mean,cosine,bert-large-cased-whole-word-masking
-0.34660955661117976,2.1222999999999956,2,sum,cosine,bert-large-cased-whole-word-masking
-0.34861123324511967,1.2982219169998643,0,none,cosine,bert-base-uncased
-0.40264921537917386,1.6208460840002772,1,sum,cosine,bert-large-cased
-0.4026492180518739,1.610875207999925,1,mean,cosine,bert-large-cased
-0.4040641208714446,0.8710299999997915,1,mean,cosine,bert-base-cased
-0.4040641420818136,0.8505925839999691,1,sum,cosine,bert-base-cased
-0.4223670798086181,2.1915403749999314,0,none,cosine,bert-large-uncased-whole-word-masking
-0.43633602170256847,1.589925833000052,2,prod,cosine,bert-large-cased
-0.46927482762175954,1.6309521250004764,5,prod,cosine,bert-large-uncased-whole-word-masking
-0.4695370084600081,2.74655225000015,0,none,cosine,bert-large-uncased
-0.5290612037185998,1.916769166999984,5,prod,cosine,bert-large-uncased
