model,model_name,language,window,operation,similarity,score,time
static,EMBEDDIA/crosloengual-bert,sl,20,concat,cosine,0.1196849125818091,0.013113959459456833
static,EMBEDDIA/crosloengual-bert,sl,21,concat,cosine,0.1156020871458841,0.013694019900867715
static,EMBEDDIA/crosloengual-bert,sl,22,concat,cosine,0.0976277592094698,0.012936295045021636
static,EMBEDDIA/crosloengual-bert,sl,23,concat,cosine,0.1070131675500034,0.013441261639666476
static,EMBEDDIA/crosloengual-bert,sl,24,concat,cosine,0.1332518830406152,0.013430488738834415
static,EMBEDDIA/crosloengual-bert,sl,25,concat,cosine,0.1600633826740974,0.012920585585504286
static,EMBEDDIA/crosloengual-bert,sl,26,concat,cosine,0.152692018072893,0.013775493243162788
static,EMBEDDIA/crosloengual-bert,sl,27,concat,cosine,0.1523533946807158,0.015065286792804243
static,EMBEDDIA/crosloengual-bert,sl,28,concat,cosine,0.1660790510897311,0.013631793540568921
static,EMBEDDIA/crosloengual-bert,sl,29,concat,cosine,0.1455687296373605,0.013495540162071225
static,EMBEDDIA/crosloengual-bert,sl,30,concat,cosine,0.1607028760468489,0.013465043171235522
static,EMBEDDIA/crosloengual-bert,sl,31,concat,cosine,0.1536471729065427,0.013961636261261479
static,EMBEDDIA/crosloengual-bert,sl,32,concat,cosine,0.1478950238098151,0.013470278153125709
static,EMBEDDIA/crosloengual-bert,sl,33,concat,cosine,0.1746236861772382,0.013706846846879023
static,EMBEDDIA/crosloengual-bert,sl,34,concat,cosine,0.1428550051795052,0.013235884009092744
static,EMBEDDIA/crosloengual-bert,sl,35,concat,cosine,0.1288192678700156,0.013355820946057688
static,EMBEDDIA/crosloengual-bert,sl,36,concat,cosine,0.1255090002003124,0.013681568693566801
static,EMBEDDIA/crosloengual-bert,sl,37,concat,cosine,0.1298677864981633,0.013229334081139264
static,EMBEDDIA/crosloengual-bert,sl,38,concat,cosine,0.0853251049610717,0.01365936636939951
static,EMBEDDIA/crosloengual-bert,sl,39,concat,cosine,0.0582309029753407,0.0132786730539813
static,EMBEDDIA/crosloengual-bert,sl,40,concat,cosine,0.0939944133018202,0.013854442945910149
static,EMBEDDIA/crosloengual-bert,sl,41,concat,cosine,0.0826427088934326,0.013871552927895695
static,EMBEDDIA/crosloengual-bert,sl,42,concat,cosine,0.1120334186885065,0.01351215765769027
static,EMBEDDIA/crosloengual-bert,sl,43,concat,cosine,0.0810481264376534,0.01343855218015829
static,EMBEDDIA/crosloengual-bert,sl,44,concat,cosine,0.0253861127871135,0.01361269106302381
static,EMBEDDIA/crosloengual-bert,sl,45,concat,cosine,-0.010289772375527,0.016120755630582025
static,EMBEDDIA/crosloengual-bert,sl,46,concat,cosine,-0.001283043158025,0.014205523648588741
static,EMBEDDIA/crosloengual-bert,sl,47,concat,cosine,-0.0218247083319373,0.01399057056754303
static,EMBEDDIA/crosloengual-bert,sl,48,concat,cosine,-0.0063553309984694,0.013355030783746802
static,EMBEDDIA/crosloengual-bert,sl,49,concat,cosine,0.0065779213477242,0.013497290540636551
static,EMBEDDIA/crosloengual-bert,sl,50,concat,cosine,0.0098486076380144,0.014178728234198003
